nb_clients,T,s,n_rounds,corrected_budget,build_seconds,solve_seconds,scip_seconds,status,objective_value,achieved_GHG
216,60,80,139,1253.0007930000002,0.0008433409966528416,292.5615017020609,292.4998780400492,optimal,282.5568354359979,1252.902639
216,60,100,159,1252.557957,0.0008111249189823866,4.739118017954752,4.66629232512787,optimal,283.76732512930226,1252.152627
216,45,20,64,934.8545879999999,0.0007431800477206707,1.985180826857686,1.9541426599025726,optimal,269.91179042748377,934.74789
216,45,40,84,935.67048,0.0006432549562305212,2.9223159949760884,2.8819798910990357,optimal,272.44769952124693,935.421864
216,45,60,104,936.1771739999999,0.0007062929216772318,118.88349449704401,118.79827134101652,optimal,274.24297174798016,936.1435139999999
216,45,80,124,936.690708,0.0007757009007036686,4.190855334047228,4.131451532011852,optimal,275.6856689891956,935.921037
216,45,100,144,936.274608,0.0008552910294383764,4.376976457890123,4.309903062880039,optimal,276.99836747989434,935.7800219999999
216,30,20,49,618.6479909999999,0.0007624761201441288,5.963621048955247,5.938094557961449,optimal,260.46157283565844,618.6331840302637
216,30,40,69,617.1316079999999,0.0005835529882460833,6.528073776978999,6.493679010076448,optimal,263.3076255814947,617.0786069999999
216,30,60,89,616.969926,0.0006670290604233742,3.0448169668670744,3.002390983980149,optimal,265.03065180455997,616.552098
216,30,80,109,617.805255,0.0006655100733041763,3.087670685024932,3.0384162950795144,optimal,266.4117401369655,617.438124
216,30,100,129,618.885015,0.0007249149493873119,3.8803744970355183,3.821793515002355,optimal,267.57355796519727,618.628383
216,15,20,34,296.50632899999994,0.000790448859333992,2.1435475640464574,2.122911544982344,optimal,244.84121143858354,296.45743824180056
216,15,40,54,296.00546399999996,0.0005272261332720518,3.2311408917885274,3.2030093469657004,optimal,247.9216465980145,295.99676999999997
216,15,60,74,295.68746999999996,0.0006650080904364586,3.5469070659019053,3.509730570949614,optimal,249.361500643121,295.637643
216,15,80,94,295.1031959999999,0.0006982858758419752,3.649020188022405,3.6044266840908676,optimal,250.28154503795068,294.737511
216,15,100,114,294.68578499999995,0.0007639899849891663,3.525536820059642,3.469274492934346,optimal,251.22315076975448,294.04706699999997
216,5,20,24,83.586264,0.000726077938452363,4.158606198150665,4.142487721052021,optimal,219.43503276681218,83.58189298115845
216,5,40,44,83.20718099999999,0.0004916940815746784,2.8208049279637635,2.7955587541218847,optimal,221.89134950640795,83.20332285016242
216,5,60,64,82.252164,0.0005224489141255617,5.617085172096267,5.5860110111534595,optimal,223.2210523886937,82.249425
216,5,80,84,83.068056,0.0006335210055112839,5.479451870080084,5.439362809062004,optimal,224.27521812923212,83.040531
216,5,100,104,83.57475,0.000642433064058423,6.246341776801273,6.197395046008751,optimal,224.9580170033871,83.55313799999999
216,3,20,22,41.589933,0.0006849251221865416,4.6698556509800255,4.654680517036468,optimal,205.81950626729474,41.46858178046995
216,3,40,42,41.410386,0.0004448660183697939,4.264946446055546,4.241502911783755,optimal,208.19119977777387,41.095848000000004
216,3,60,62,40.881825,0.0005587150808423758,4.739140494959429,4.707169085042551,optimal,209.41369329253047,40.669512
216,3,80,82,41.618514000000005,0.0006509639788419008,6.11533371405676,6.075567300897092,optimal,210.46271900410662,41.300904
216,3,100,102,42.024375,0.0006550420075654984,8.556601231917739,8.50866393907927,optimal,211.25009408823058,41.822475
432,90,20,109,3831.6330449999996,0.0007957869675010443,564.4775202900637,564.3738967289682,optimal,582.196636709356,3831.592125
432,90,40,129,3832.8056009999996,0.002501134993508458,1510.2988737691194,1510.165304902941,optimal,586.4422421374047,3832.7685779999997
432,90,60,149,3832.3075799999997,0.003524349071085453,2217.9845345758367,2217.8338840650395,optimal,589.8201620479394,3832.268913
432,90,80,169,3831.171423,0.0030220740009099245,11.672078432049602,11.471027388935909,optimal,592.5021755652763,3830.928498
432,90,100,189,3829.8538439999998,0.0018132699187844992,12.120937447994947,11.89345362689346,optimal,594.7578349267461,3829.3646399999993
432,75,20,94,3186.1077,0.0024223129730671644,101.29051246191375,101.19694834388793,optimal,570.0249155007434,3185.8817579999995
432,75,40,114,3185.348127,0.004314362071454525,8.920559932943434,8.77202373999171,optimal,577.1497710115689,3184.850871
432,75,60,134,3187.618683,0.001499915961176157,10.411957021104172,10.255267404019833,optimal,580.7437802973424,3185.651166
432,75,80,154,3188.833863,0.003445620881393552,175.59996593906544,175.41935555497184,optimal,583.5924834587497,3188.793987
432,75,100,174,3187.991034,0.0038616519887000322,11.757426192052662,11.562401436967775,optimal,585.8678330850111,3187.387056
432,60,20,79,2526.824118,0.002757923910394311,1507.4988070151303,1507.4251020289958,optimal,558.4498323538613,2526.366444
432,60,40,99,2526.543357,0.0009129010140895844,7.393928216071799,7.297812579898164,optimal,565.855032907732,2525.637078
432,60,60,119,2525.020092,0.00120210787281394,8.601214266149327,8.484279880998656,optimal,569.4346362271697,2524.972368
432,60,80,139,2524.6196760000003,0.0024946429766714573,12258.184156610863,12258.065726384986,optimal,572.4405344570312,2524.0088939999996
432,60,100,159,2525.051544,0.002560464898124337,11.23143029306084,11.053669114829972,optimal,574.9248938426692,2524.8309209999998
432,45,20,64,1886.235246,0.0026118748355656862,59.01056907209568,58.94574352982454,optimal,542.7383559057058,1886.2075499999999
432,45,40,84,1888.825749,0.0017441599629819393,6.523732044035569,6.4378601459320635,optimal,550.0860672250934,1887.58122
432,45,60,104,1888.891914,0.0010808210354298353,7.674629240995273,7.573676311178133,optimal,556.0643953514929,1888.636515
432,45,80,124,1888.226352,0.002434752881526947,8.962227656971663,8.82806115387939,optimal,558.8296734563785,1887.975477
432,45,100,144,1887.997023,0.0024728269781917334,10.976241935044527,10.822600796818733,optimal,559.6563027715013,1857.9679649999998
432,30,20,49,1248.961887,0.0010735741816461086,4.320543066831306,4.27355298306793,optimal,523.3972129473973,1246.848696
432,30,40,69,1246.5961499999999,0.0007332740351557732,5.601816684938967,5.53841330180876,optimal,529.5286232710928,1245.941628
432,30,60,89,1246.6857179999997,0.0009388059843331575,6.984358719084412,6.890930045861751,optimal,535.4249928409075,1246.333848
432,30,80,109,1248.4826819999998,0.000978335039690137,1261.6470801359974,1261.5470648780465,optimal,539.9055029502996,1248.3791310000001
432,30,100,129,1249.6552379999998,0.0023282819893211126,9.583987378980964,9.442207721062005,optimal,542.4093036450807,1249.008567
432,15,20,34,596.031198,0.0020973021164536476,4.227088258834556,4.192950821015984,optimal,491.85267315202225,596.0120099999999
432,15,40,54,594.943632,0.0007024230435490608,5.1609118019696325,5.1056142679881305,optimal,497.87755508228764,594.656835
432,15,60,74,594.480513,0.0007645851001143456,313.7857783779036,313.7180537239183,optimal,499.7451885527417,594.249372
432,15,80,94,592.8286469999999,0.0021130938548594713,7.36918688705191,7.27122499095276,optimal,505.6281401989631,591.314067
432,15,100,114,592.069074,0.001129124779254198,8.65106106013991,8.536105467006564,optimal,509.37970857793346,590.1960750000001
432,5,20,24,171.061392,0.00216935807839036,4.740635296097025,4.712802513036877,optimal,441.5676540180998,171.05160899999998
432,5,40,44,169.886898,0.0006246070843189955,32.79674316383898,32.751099372981116,optimal,446.4628474829442,169.886136
432,5,60,64,169.32530400000002,0.0008331960998475552,7.768822627840564,7.702976153930649,optimal,446.7143398742021,168.397104
432,5,80,84,171.915807,0.0009982148185372353,9.47903673700057,9.39317999384366,optimal,454.19133002352004,171.435204
432,5,100,104,171.98197199999998,0.0010373129043728113,10.676855345023796,10.570654404815286,optimal,457.41309912488066,171.97058399999997
432,3,20,22,85.24197599999997,0.00185140292160213,4.810213963035494,4.784344417974353,optimal,414.3536810718083,84.632508
432,3,40,42,84.93143999999997,0.0006029610522091389,7.374025980941951,7.330564456991851,optimal,418.89783163552,84.181788
432,3,60,62,85.62197699999996,0.0007725241594016552,9.799710924969986,9.736285214079544,optimal,422.41135292333763,84.871335
432,3,80,82,87.31472399999997,0.000972504960373044,12.985360881080851,12.873500612098724,optimal,426.9555140689428,86.87096100000001
432,3,100,102,86.74844699999997,0.0009342078119516373,12.150914987083524,12.052359354915097,optimal,429.6845483066811,86.31223200000001
864,90,20,109,7584.201125999999,0.0015472769737243652,297.24113611504436,297.0119461379945,optimal,1165.1911150925816,7584.170901
864,90,40,129,7585.585754999999,0.0021987040527164936,6066.082762188977,6065.836339000147,optimal,1173.6528286799078,7585.496078999999
864,90,60,149,7583.583431999999,0.0024732190649956465,7383.431854074821,7383.161468453938,optimal,1180.2282654689832,7582.880012999998
864,90,80,169,7580.485562999999,0.0028916921000927687,21.56167575600557,21.205382162937894,optimal,1175.9736268879915,6823.6213529999995
864,90,100,189,7578.1894919999995,0.0028967398684471846,22.0505939561408,21.65688213892281,optimal,1180.3865226695118,7205.9823
864,75,20,94,6321.258096,0.005627775099128485,19.242332339053974,19.04851696593687,optimal,1140.8956670441892,6320.365322999999
864,75,40,114,6321.45537,0.0019776220433413982,21.72072772704996,21.48121147090569,optimal,1155.320633015736,6319.698635999999
864,75,60,134,6325.400447999999,0.002308113034814596,20.898660887032747,20.621924404986203,optimal,1152.572756922712,5605.200012
864,75,80,154,6327.505437,0.003927674842998385,21.520542467013,21.20349963894114,optimal,1168.0275216065188,6326.522741999999
864,75,100,174,6325.751300999999,0.0028567551635205746,21.726165463915095,21.345319712068886,optimal,1162.855230527584,5736.353462999999
864,60,20,79,5023.404183,0.0034401179291307926,16.449319885112345,16.29651515604928,optimal,1117.6262345501516,5021.812575
864,60,40,99,5020.56996,0.0017580611165612936,20.252701056888327,20.04909718502313,optimal,1132.5848646139784,5019.843027
864,60,60,119,5017.892025,0.0020476318895816803,289.9509007760789,289.7033932718914,optimal,1140.0426357362603,5017.890132
864,60,80,139,5017.341615,0.00224410486407578,6535.094817742007,6534.837575122016,optimal,1145.9160050283783,5016.569685
864,60,100,159,5019.201162,0.0025712179485708475,21.58719381201081,21.25001097493805,optimal,1150.731000349686,5018.9198369999995
864,45,20,64,3752.234561999999,0.0032730139791965485,2523.0262612740044,2522.909779048059,optimal,1086.9778868027765,3751.4863499999997
864,45,40,84,3758.0344919999993,0.0014653010293841362,194.94740148610435,194.78469035890885,optimal,1101.0277766009906,3757.977537
864,45,60,104,3757.7177339999994,0.00178279890678823,21.139484444865957,20.92614207509905,optimal,1113.0243142043598,3757.203725999999
864,45,80,124,3754.851359999999,0.002065408043563366,21.682135777082294,21.413261395180598,optimal,1118.692189228092,3754.6433099999995
864,45,100,144,3752.9604089999993,0.002322005107998848,21.732105917995796,21.42923824186437,optimal,1123.3693775980742,3752.9185950000006
864,30,20,49,2488.2897269999994,0.0016723789740353823,10.965811877977103,10.871891730930656,optimal,1048.1356659193834,2487.353262
864,30,40,69,2485.0642859999994,0.001213663024827838,2742.8019017009065,2742.680214911001,optimal,1060.7836348345018,2485.0069559999997
864,30,60,89,2486.1418949999997,0.0016349849756807089,18.75421929289587,18.57230110396631,optimal,1071.7861116442277,2486.118078
864,30,80,109,2490.7524899999994,0.0018627210520207882,19697.543931877008,19697.413922152016,optimal,1081.7000471435683,2488.875495
864,30,100,129,2492.1371189999995,0.003738858038559556,21.917993403971195,21.616292651975527,optimal,1086.0055960695693,2491.205637
864,15,20,34,1181.31864,0.001914673950523138,1344.8095206560101,1344.7444253009744,optimal,982.3877290362456,1181.163345
864,15,40,54,1179.681114,0.0009994921274483204,12.247819585958496,12.139940139139071,optimal,996.527955423275,1179.242331
864,15,60,74,1176.8542830000001,0.0013161899987608194,16.766636834014207,16.62695017387159,optimal,1003.6157582673391,1168.158345
864,15,80,94,1174.221237,0.0016412369441241026,19.49052203213796,19.29857983486727,optimal,1011.6218608674122,1171.2915059999998
864,15,100,114,1174.418511,0.0020360969938337803,22.046475704060867,21.796557086054236,optimal,1019.6896829591478,1172.774487
